fecha,roa,liquidez,ratio_titulos,flujo_remesas,tasa_pasiva,imae,credito_privado,d2008,d2018.x,dcovid,log_remesa,log_imae,log_credito,d2018.y,dboom_remesas_covid
2018-09-01,0.01377499345385739,0.2540374122264865,0.06148861931732576,121.7,5.27,1.4180643594867837,155670.82338999998,0,1,0,4.801558999993482,0.349292814588264,11.9554989503459,1,0
2018-10-01,0.01523351333225639,0.24958605923806848,0.06403373380444462,128.9,5.06,1.4356367140880284,152967.44988,0,1,0,4.859036909945142,0.36160845400166114,11.937980431858604,1,0
2018-11-01,0.01629147672380423,0.2578164690323768,0.06863176919477233,125.4,5.58,1.5415208819165065,151343.06285,0,1,0,4.83150862819882,0.43276951474372377,11.927304478249088,1,0
2018-12-01,0.01735340627499637,0.24450766885103767,0.0710810935192558,149.5,5.24,1.6639852656474643,147823.47663,0,1,0,5.0072963928307415,0.5092154875806449,11.903774115410158,1,0
2019-01-01,0.00119831262396147,0.2537468040900299,0.12371382662181522,124.2,5.16,1.5282448171919076,144473.9974,0,0,0,4.821893169499378,0.4241198985856994,11.88085482155297,0,0
2019-02-01,0.00226863051932424,0.2952468208154883,0.09994283600749151,122.3,5.31,1.3946150057474866,141507.21309,0,0,0,4.8064770426931265,0.33261839564039436,11.860105970667263,0,0
2019-03-01,0.00338891804862637,0.3031719992044747,0.10617389858026018,137.3,5.88,1.4092772359537624,138599.25767,0,0,0,4.922168312773925,0.3430769743521407,11.839342009807291,0,0
2019-04-01,0.00480179834115258,0.30823182176552183,0.11314966669642491,134.5,6.18,1.3939995215956773,135433.09672,0,0,0,4.901564199041894,0.3321769691500934,11.816233046222747,0,0
2019-05-01,0.00579682057893487,0.31969396237161035,0.11574185563553628,144,6.15,1.4644741557976015,131628.97276,0,0,0,4.969813299576001,0.38149624001324484,11.787742431392953,0,0
2019-06-01,0.00671891849584314,0.31615394090486126,0.12232119453530103,134.3,5.91,1.3631440716166363,130519.38699,0,0,0,4.900076103529192,0.309793848974744,11.779277054021389,0,0
2019-07-01,0.0081240712159504,0.32078395734490095,0.11706392977032908,146.2,5.7,1.512349377598368,127036.63808,0,0,0,4.9849755473156785,0.41366432090500804,11.752230812654728,0,0
2019-08-01,0.00944915822229967,0.3145456032984372,0.1373854066612914,145.5,5.94,1.453082119898414,126026.49033,0,0,0,4.980176086611547,0.3736869004710754,11.74424740455042,0,0
2019-09-01,0.01032169565429182,0.3133613679470051,0.14936409267424536,139.1,5.85,1.4005493183139506,125227.67098,0,0,0,4.935193098929397,0.33686452988839666,11.737888727445343,0,0
2019-10-01,0.0117899719918229,0.3090649926326786,0.14826605821932376,144.6,6.09,1.4826849794526862,125833.62605,0,0,0,4.973971309724664,0.393854619453459,11.742715885225566,0,0
2019-11-01,0.01268075979338138,0.3223494198996996,0.14681268285880736,144.2,5.83,1.560550748004827,126167.6368,0,0,0,4.971201224850849,0.4450388025490582,11.745366752461836,0,0
2019-12-01,0.01441003039311904,0.32137341640042477,0.15117855417707216,166.2,5.29,1.6741143732518038,125673.90063,0,0,0,5.113191882421348,0.5152842930617885,11.741445740800215,0,0
2020-01-01,0.00136573345229836,0.3216074866859479,0.15503291195322164,139.2,5.76,1.550293409640975,125319.87257,0,0,0,4.935911747900319,0.43844420955939,11.738624728228714,0,0
2020-02-01,0.00244305581604893,0.3386730750075932,0.1481947892978356,143.8,5.56,1.466202879321912,125027.08372,0,0,0,4.9684234452869465,0.3826759836042969,11.736285662574936,0,0
2020-03-01,0.00340267355812136,0.3329483395135481,0.1517698214815933,141.5,5.35,1.4163559818208329,125158.57654,0,0,1,4.952299717083292,0.34808736326692985,11.73733682459574,0,0
2020-04-01,0.00446842610216368,0.3436000163305819,0.1622311964794544,122.2,5.43,1.2573249588351652,121587.07893,0,0,1,4.805659046737495,0.2289864155574564,11.708385984068995,0,1
2020-05-01,0.00528195361011418,0.341774642540795,0.16906148330260987,159.2,5.56,1.3534695282970828,120413.82065,0,0,1,5.0701612734102826,0.3026713165547226,11.69868959472088,0,1
